,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
928,8748,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Orange Shirts
929,55030,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Absolute Matte Milan Red Lipstick 48
930,17043,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Gas Men Skate 003 Casual Shoe
931,50784,Women,Footwear,Shoes,Heels,Cream,Fall,2013.0,Casual,Clarks Women Cream Coloured Onslow Beat Leather Wedges
932,2888,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Wedding Heeled Bronze Heels
933,23276,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Ssteele Men Black Watch
934,6414,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2011.0,Casual,Lotto Men's Thong Blue White Flip Flop
935,18837,Men,Accessories,Belts,Belts,Brown,Summer,2011.0,Formal,Peter England Men Formal Brown Belt
936,35313,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
937,51656,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2737
938,16191,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Graphic White TShirt
939,30661,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses
940,43393,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Men Brown Wallet
941,26704,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men White T-Lite 9 SL Shoes
942,12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Puma Women Solid Pink Sweatshirts
943,42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top
944,56473,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Streetwear Grape Shimmer Nail Polish 41
945,25181,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Handbag
946,24053,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Locomotive Men Printed Charcoal T-shirt
947,10266,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Clarks Men Goto Hi Cola Suede Brown Shoes
948,40516,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Dial Watch
949,15714,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Free Run+ 2 Black Sports Shoes
950,21521,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Kiara Women Rose Pink Handbag
951,4343,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men Leonard Red Shoes
952,5291,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Lee Cooper Men Black Semi Formal Shoe
953,53101,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Drop Earrings
954,32304,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Women White Dial Watch
955,57793,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,,Lotus Herbals Natural Blend Botanical Compact 550
956,10054,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Reebok Kids Kkr Boy's Premium Blue Jerseys
957,4171,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Easytone Inspire White Shoe
958,45256,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Edifice Men Analog Watch EF-130D-1A5VDF(ED419)
959,59609,Women,Apparel,Saree,Sarees,Khaki,Fall,2012.0,Ethnic,FNF Khaki Collection for Wedding Sari
960,15526,Women,Footwear,Shoes,Heels,Brown,Fall,2011.0,Casual,Rockport Women Jeanie Oneband Brown Flats
961,21713,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fossil Men Blue Dial Chronograph Watch CH2752
962,44384,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Spinz Women Enchante Deo
963,37676,Unisex,Accessories,Bags,Backpacks,Black,Winter,2012.0,Casual,American Tourister Unisex Black Backpack
964,6626,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,ADIDAS Men's Canon Dialect Blue Yellow Shoe
965,47501,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Footfun Kids Unisex Red Shoes
966,17271,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes DK.Grey Polo Tshirt
967,23044,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011.0,Casual,Arrow Woman Brown Jeggings
968,22196,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Timberland Men Black Casual Shoes
969,51464,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Tonga Women Olive Top
970,54116,Women,Footwear,Shoes,Heels,Maroon,Winter,2012.0,Casual,Rocia Women Maroon Sandals
971,30453,Men,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Deni Yo Men White Jeans
972,2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2010.0,Sports,Nike Men Black Sweatshirt
973,23878,Women,Footwear,Shoes,Casual Shoes,Green,Summer,2012.0,Casual,Fila Women Sleeker Green Check Casual Shoes
974,48549,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Wrangler Women Black Belt
975,42073,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,American Tourister Men Black Wallet
976,31581,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Blue T-shirt
977,3354,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men's I Give 100 Percent Work White T-shirt
978,26536,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ID Men White Shoes
979,12703,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Downshifter White Sports Shoes
980,24605,Women,Apparel,Apparel Set,Kurta Sets,Pink,Fall,2011.0,Ethnic,Vishudh Women Pink Churidar Kurta with Dupatta
981,10430,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts
982,56225,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016.0,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set
983,39388,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Black Jeans
984,14090,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Stripes Blue Polo Tshirts
985,53757,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Women Speeder Wns Ind White Sports Shoes
986,37212,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Men Pink Shirt
987,4515,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Tarun White Silver Red Shoe
988,45632,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Park Avenue Men Grey Melange Briefs
989,51000,Women,Apparel,Innerwear,Bra,Maroon,Summer,2018.0,Casual,Enamor Maroon Bra FB06
990,7390,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes
991,35545,Girls,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Enroute Teens Brown Sandals
992,6242,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Lee Women's Rihana Purple T-shirt
993,47165,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Peter England Men Black Belt
994,17615,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boys living Upto White Tshirt
995,48911,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain
996,29926,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL12778MSU-61
997,42417,Unisex,Accessories,Accessories,Messenger Bag,Purple,Summer,2012.0,Casual,American Tourister Unisex Purple Messenger Bag
998,3730,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,CSK Mens Fangear Yellow Jersey
999,26152,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
