,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,metadata,text_content
152,18208,Men,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,Manchester United Men Solid White Cap,"{'id': '18208', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Headwear', 'articleType': 'Caps', 'baseColour': 'White', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Manchester United Men Solid White Cap'}",Men :: Accessories :: Headwear :: Caps :: White :: Fall :: 2011.0 :: Casual :: Manchester United Men Solid White Cap
153,54127,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,"{'id': '54127', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Black', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Rocia Women Black Heels'}",Women :: Footwear :: Shoes :: Heels :: Black :: Winter :: 2012.0 :: Casual :: Rocia Women Black Heels
154,10065,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men ducati logo tee Yellow Tshirts,"{'id': '10065', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Yellow', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Puma Men ducati logo tee Yellow Tshirts'}",Men :: Apparel :: Topwear :: Tshirts :: Yellow :: Fall :: 2011.0 :: Casual :: Puma Men ducati logo tee Yellow Tshirts
155,24250,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Casual Shoes,"{'id': '24250', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'White', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Numero Uno Men White Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: White :: Fall :: 2012.0 :: Casual :: Numero Uno Men White Casual Shoes
156,32335,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,"{'id': '32335', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Silver', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y'}",Men :: Accessories :: Watches :: Watches :: Silver :: Winter :: 2016.0 :: Casual :: Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y
157,25382,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear Vest,"{'id': '25382', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Innerwear Vests', 'baseColour': 'White', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Levis Men White Innerwear Vest'}",Men :: Apparel :: Innerwear :: Innerwear Vests :: White :: Summer :: 2016.0 :: Casual :: Levis Men White Innerwear Vest
158,56670,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,"{'id': '56670', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Maxima Men Black Dial Watch'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Maxima Men Black Dial Watch
159,5092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,"{'id': '5092', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Purple', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Wrangler Men's Minstrel Shoulder Loop Purple T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Purple :: Summer :: 2011.0 :: Casual :: Wrangler Men's Minstrel Shoulder Loop Purple T-shirt
160,10859,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,"{'id': '10859', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Navy Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Wrangler Men Furious Rides Navy Blue T-Shirts'}",Men :: Apparel :: Topwear :: Tshirts :: Navy Blue :: Fall :: 2011.0 :: Casual :: Wrangler Men Furious Rides Navy Blue T-Shirts
161,59638,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Wedding Collection Sari,"{'id': '59638', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Saree', 'articleType': 'Sarees', 'baseColour': 'Green', 'season': 'Fall', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'FNF Green Wedding Collection Sari'}",Women :: Apparel :: Saree :: Sarees :: Green :: Fall :: 2012.0 :: Ethnic :: FNF Green Wedding Collection Sari
162,15517,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Rockport Men LLandro Red Casual Shoes,"{'id': '15517', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Red', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Rockport Men LLandro Red Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Red :: Fall :: 2011.0 :: Casual :: Rockport Men LLandro Red Casual Shoes
163,4140,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2015.0,Casual,Skechers Women Green Shoe,"{'id': '4140', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Green', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Skechers Women Green Shoe'}",Women :: Footwear :: Shoes :: Casual Shoes :: Green :: Winter :: 2015.0 :: Casual :: Skechers Women Green Shoe
164,36795,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Ssteele Silver Dial Watch,"{'id': '36795', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Silver', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Maxima Men Ssteele Silver Dial Watch'}",Men :: Accessories :: Watches :: Watches :: Silver :: Winter :: 2016.0 :: Casual :: Maxima Men Ssteele Silver Dial Watch
165,40527,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Men Gold Dial Watch,"{'id': '40527', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Gold', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Titan Men Gold Dial Watch'}",Men :: Accessories :: Watches :: Watches :: Gold :: Winter :: 2016.0 :: Casual :: Titan Men Gold Dial Watch
166,10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Solid Type Black Trousers,"{'id': '10257', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Trousers', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'John Miller Men Solid Type Black Trousers'}",Men :: Apparel :: Bottomwear :: Trousers :: Black :: Fall :: 2011.0 :: Formal :: John Miller Men Solid Type Black Trousers
167,24062,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt,"{'id': '24062', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Navy Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Locomotive Men Navy Blue Printed T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Navy Blue :: Summer :: 2012.0 :: Casual :: Locomotive Men Navy Blue Printed T-shirt
168,45869,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Maxima Men Brown Dial Watch,"{'id': '45869', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Brown', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Maxima Men Brown Dial Watch'}",Men :: Accessories :: Watches :: Watches :: Brown :: Winter :: 2016.0 :: Casual :: Maxima Men Brown Dial Watch
169,11385,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,"{'id': '11385', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Sweatshirts', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors Of Benetton Women Light Winter Black Sweatshirts'}",Women :: Apparel :: Topwear :: Sweatshirts :: Black :: Fall :: 2011.0 :: Casual :: United Colors Of Benetton Women Light Winter Black Sweatshirts
170,53130,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals,"{'id': '53130', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Flats', 'baseColour': 'Brown', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Brown Sandals'}",Women :: Footwear :: Shoes :: Flats :: Brown :: Winter :: 2015.0 :: Casual :: Catwalk Women Brown Sandals
171,44187,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,"{'id': '44187', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Fragrance', 'articleType': 'Perfume and Body Mist', 'baseColour': 'White', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Nike Fragrances Women 5th Element Perfume 150 ml'}",Women :: Personal Care :: Fragrance :: Perfume and Body Mist :: White :: Spring :: 2017.0 :: Casual :: Nike Fragrances Women 5th Element Perfume 150 ml
172,21510,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Kiara Women Graphiti White Handbag,"{'id': '21510', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'White', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Kiara Women Graphiti White Handbag'}",Women :: Accessories :: Bags :: Handbags :: White :: Winter :: 2015.0 :: Casual :: Kiara Women Graphiti White Handbag
173,51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Grey Sunglasses,"{'id': '51667', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Grey', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Louis Philippe Men Grey Sunglasses'}",Men :: Accessories :: Eyewear :: Sunglasses :: Grey :: Winter :: 2016.0 :: Casual :: Louis Philippe Men Grey Sunglasses
174,22395,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Striped Blue Shirt,"{'id': '22395', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Mark Taylor Men Striped Blue Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Blue :: Fall :: 2011.0 :: Casual :: Mark Taylor Men Striped Blue Shirt
175,35322,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,"{'id': '35322', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Earrings', 'baseColour': 'Silver', 'season': 'Winter', 'year': '2016.0', 'usage': 'Ethnic', 'productDisplayName': 'Fabindia Women Anusuya Silver Earrings'}",Women :: Accessories :: Jewellery :: Earrings :: Silver :: Winter :: 2016.0 :: Ethnic :: Fabindia Women Anusuya Silver Earrings
176,6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Check Shoe,"{'id': '6425', 'gender': 'Unisex', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Lotto Unisex Canvas Black Check Shoe'}",Unisex :: Footwear :: Shoes :: Casual Shoes :: Black :: Summer :: 2011.0 :: Casual :: Lotto Unisex Canvas Black Check Shoe
177,18806,Men,Accessories,Belts,Belts,Tan,Summer,2011.0,Casual,Peter England Men Casual Tan Belt,"{'id': '18806', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Belts', 'articleType': 'Belts', 'baseColour': 'Tan', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Peter England Men Casual Tan Belt'}",Men :: Accessories :: Belts :: Belts :: Tan :: Summer :: 2011.0 :: Casual :: Peter England Men Casual Tan Belt
178,23247,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe,"{'id': '23247', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Formal Shoes', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Arrow Men Formal Black Shoe'}",Men :: Footwear :: Shoes :: Formal Shoes :: Black :: Fall :: 2011.0 :: Formal :: Arrow Men Formal Black Shoe
179,17072,Women,Accessories,Belts,Belts,Grey,Winter,2015.0,Casual,Lino Perros Women Weaved  Grey Belt,"{'id': '17072', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Belts', 'articleType': 'Belts', 'baseColour': 'Grey', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Lino Perros Women Weaved  Grey Belt'}",Women :: Accessories :: Belts :: Belts :: Grey :: Winter :: 2015.0 :: Casual :: Lino Perros Women Weaved  Grey Belt
180,31782,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Lee Women Paula Blue Top,"{'id': '31782', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lee Women Paula Blue Top'}",Women :: Apparel :: Topwear :: Tops :: Blue :: Summer :: 2012.0 :: Casual :: Lee Women Paula Blue Top
181,42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black & Grey Classic Shoes,"{'id': '42270', 'gender': 'Unisex', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Vans Unisex Black & Grey Classic Shoes'}",Unisex :: Footwear :: Shoes :: Casual Shoes :: Black :: Summer :: 2012.0 :: Casual :: Vans Unisex Black & Grey Classic Shoes
182,12500,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Short Black Shirts,"{'id': '12500', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Men Short Black Shirts'}",Men :: Apparel :: Topwear :: Shirts :: Black :: Fall :: 2011.0 :: Casual :: United Colors of Benetton Men Short Black Shirts
183,26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,"{'id': '26735', 'gender': 'Men', 'masterCategory': 'Personal Care', 'subCategory': 'Fragrance', 'articleType': 'Deodorant', 'baseColour': 'Black', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Reebok Men Pack of 2 Pirates of the Caribbean Deos'}",Men :: Personal Care :: Fragrance :: Deodorant :: Black :: Spring :: 2017.0 :: Casual :: Reebok Men Pack of 2 Pirates of the Caribbean Deos
184,30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,"{'id': '30650', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Nike Men Printed Black T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Black :: Summer :: 2012.0 :: Casual :: Nike Men Printed Black T-shirt
185,56026,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Soft Touch Mousse Lipstick 025,"{'id': '56026', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Lips', 'articleType': 'Lipstick', 'baseColour': 'Brown', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Colorbar Soft Touch Mousse Lipstick 025'}",Women :: Personal Care :: Lips :: Lipstick :: Brown :: Spring :: 2017.0 :: Casual :: Colorbar Soft Touch Mousse Lipstick 025
186,21948,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,"{'id': '21948', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Brown', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Murcia Women Casual Brown Handbag'}",Women :: Accessories :: Bags :: Handbags :: Brown :: Winter :: 2015.0 :: Casual :: Murcia Women Casual Brown Handbag
187,32563,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,ONLY Women directoire blue Trousers,"{'id': '32563', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Trousers', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'ONLY Women directoire blue Trousers'}",Women :: Apparel :: Bottomwear :: Trousers :: Blue :: Summer :: 2012.0 :: Casual :: ONLY Women directoire blue Trousers
188,58980,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Colour me Women Flowers Deo,"{'id': '58980', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Fragrance', 'articleType': 'Deodorant', 'baseColour': 'Pink', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Colour me Women Flowers Deo'}",Women :: Personal Care :: Fragrance :: Deodorant :: Pink :: Spring :: 2017.0 :: Casual :: Colour me Women Flowers Deo
189,40143,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Blue Top,"{'id': '40143', 'gender': 'Girls', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Gini and Jony Girls Pretty Blossom Blue Top'}",Girls :: Apparel :: Topwear :: Tops :: Blue :: Summer :: 2012.0 :: Casual :: Gini and Jony Girls Pretty Blossom Blue Top
190,10633,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Carlton London Men Formal Brown Formal Shoes,"{'id': '10633', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Formal Shoes', 'baseColour': 'Brown', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Carlton London Men Formal Brown Formal Shoes'}",Men :: Footwear :: Shoes :: Formal Shoes :: Brown :: Fall :: 2011.0 :: Formal :: Carlton London Men Formal Brown Formal Shoes
191,24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Printed Kurta,"{'id': '24406', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'Red', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'Vishudh Women Red Printed Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: Red :: Summer :: 2012.0 :: Ethnic :: Vishudh Women Red Printed Kurta
192,4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Response ST Analogue Black Watch,"{'id': '4716', 'gender': 'Unisex', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Sports', 'productDisplayName': 'ADIDAS Unisex Response ST Analogue Black Watch'}",Unisex :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Sports :: ADIDAS Unisex Response ST Analogue Black Watch
